tconst,primaryTitle,startYear,runtimeMinutes,poster_path,averageRating,numVotes,W_Note,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Science Fiction,Sport,Thriller,War,Western
tt2402927,Carol,2015,118,/A8JV3ockAvWOXmcNZyAGqlyTTBw.jpg,7.2,143395,7.170307907,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt2403021,The Green Inferno,2013,100,/dTnAYyUwp6lT0cKrt4aNujj5mdF.jpg,5.4,49966,5.933575221,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt2404181,Belle,2013,100,/qCK00C3L0bM5jphoYU0gFpG3Hly.jpg,7.3,33337,7.171436653,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt2404233,Gods of Egypt,2016,127,/hzH7fwaTyQNITLo40Hu3R7cVMqv.jpg,5.4,126888,5.663351944,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2404311,The Family,2013,111,/3ER4u7T951pMv60hL5bUN6WsAMV.jpg,6.3,123681,6.417701657,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt2404425,Woman in Gold,2015,109,/6eoj6bozvgwNuDV3vOrqlvrCrX.jpg,7.3,63546,7.215298263,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt2404435,The Magnificent Seven,2016,132,/ezcS78TIjgr85pVdaPDd2rSPVNs.jpg,6.9,230129,6.909798964,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt2404461,The Past,2013,130,/8nff89qjYN3Hck5G33xeRPsM8TZ.jpg,7.7,51096,7.470027334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt2404463,The Heat,2013,117,/yERBa1y5zNUOTRKQPiDCPIc2fuv.jpg,6.6,182105,6.648284687,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2406566,Atomic Blonde,2017,115,/kV9R5h0Yct1kR8Hf8sJ1nX0Vz4x.jpg,6.7,208201,6.732161097,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt2424988,Gabbar Is Back,2015,128,/21hOPX4SLVkwACuSXgGpbTIixx4.jpg,7,26633,7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2431286,Philomena,2013,98,/eBUv2GmGdXmCk1AaSOmyiu70hN8.jpg,7.6,104144,7.483850585,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2436386,Project Almanac,2015,106,/r59tzuqi6AoxRKdPHzg3ZBke7aA.jpg,6.3,84607,6.459661335,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
tt2438644,Department Q: The Keeper of Lost Causes,2013,96,/cqf51OvCEkk5cTQV1hldHxU27ix.jpg,7.2,33221,7.114120335,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt2446042,Taken 3,2014,108,/vzvMXMypMq7ieDofKThsxjHj9hn.jpg,6,205405,6.10850459,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt2446980,Joy,2015,124,/drHYguFkQO4nQQFUhRYqIbl45oT.jpg,6.6,146438,6.658330125,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2452042,The Peanuts Movie,2015,88,/dZOcwqxurYhDyjmdnhYcGnn1agL.jpg,7,50100,7,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2452244,Isn't It Romantic,2019,89,/5xNBYXuv8wqiLVDhsfqCOr75DL7.jpg,5.9,74178,6.177279235,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
tt2452254,Clouds of Sils Maria,2014,124,/dtCZ31RlokpkAaKMr9jFCJjBngi.jpg,6.8,31371,6.888698089,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2461150,Masterminds,2015,95,/4CXgye1p8Vr7taDG389QhhHDUZ4.jpg,5.8,60996,6.148853435,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2467046,Left Behind,2014,110,/b9Q2WR62yB5Aq0hd6kyRFS9cc3Y.jpg,3.1,42810,4.537841026,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
tt2473510,Paranormal Activity: The Ghost Dimension,2015,88,/4R4DWo10V6CGq9wCRYoOubL1w2q.jpg,4.6,30941,5.672558589,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
tt2473602,Get on Up,2014,139,/dVbGeU5agxFGcJnL5hk4uO8W7i2.jpg,6.9,26274,6.948757655,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt2473682,Paranormal Activity: The Marked Ones,2014,84,/2o4vBAnORr9UnLMvWHhULGDHfzH.jpg,5,45725,5.706963591,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
tt2488496,Star Wars: Episode VII - The Force Awakens,2015,138,/wqnLdwVXoBjKibFRR5U3y0aDUhs.jpg,7.8,979500,7.780089597,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
tt2493486,Last Knights,2015,115,/uGqlk7Hu8FRLVDcFZ16NxTy09ZE.jpg,6.2,45955,6.48186879,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt2503944,Burnt,2015,101,/ab4zZPuCqtDl5o71uYOAk37xGvK.jpg,6.6,133962,6.662908116,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2510894,Hotel Transylvania 2,2015,89,/kKFgwQnR5q08UFsAvtoYyTIiHyj.jpg,6.6,144878,6.658865774,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2515034,The Gunman,2015,115,/lnUozDnDANTsDYEdsNsHC6b8IiS.jpg,5.8,43537,6.237719772,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt2527336,Star Wars: Episode VIII - The Last Jedi,2017,152,/kOVEVeg59E0wsnXmF9nrh6OmWII.jpg,6.9,677371,6.903559372,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
tt2527338,Star Wars: Episode IX - The Rise of Skywalker,2019,141,/db32LaOibwEliAmSL2jjDF6oDdj.jpg,6.4,498873,6.428632894,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
tt2528814,God's Not Dead,2014,113,/yKUzBolWrwyByevBtDPfy3kIumv.jpg,4.6,45216,5.454506095,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt2531344,Blockers,2018,102,/uvlUQXg0AlpGzKukO11K7QtW3Yu.jpg,6.2,86888,6.378750179,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2543164,Arrival,2016,116,/x2FJsf1ElAgr63Y3PNPtJrcmpoe.jpg,7.9,780879,7.872080176,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
tt2543472,Wonder,2017,113,/ouYgAatYH4JzIThj6FI3UYf31RI.jpg,7.9,181463,7.791021636,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2547584,The Light Between Oceans,2016,133,/c9S6VKZPllNgdxBUuI3GYJiqcKO.jpg,7.2,60403,7.141454047,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt2554274,Crimson Peak,2015,119,/s6cFBCAlfFBwBKVgJOme3JpjZLo.jpg,6.5,159270,6.567835242,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
tt2555736,The Second Best Exotic Marigold Hotel,2015,122,/j4PARl3gDpv2K45YAv0tgocLW5K.jpg,6.5,36050,6.704750205,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt2557478,Pacific Rim: Uprising,2018,111,/qh3LRJG0ddJPe6Q7SqMJhBWxGHu.jpg,5.6,128585,5.827886838,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
tt2557490,A Million Ways to Die in the West,2014,116,/n9SicwnoNGWBwE75le27sUhCLMm.jpg,6.1,200675,6.199700897,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt2561572,Get Hard,2015,100,/rJPbS2cYOYhDCjT5NmW1Fm6gFl3.jpg,6,147865,6.144621525,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),2014,119,/rHUg2AuIuLSIYMYFgavVwqt1jtc.jpg,7.7,669697,7.674809161,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2567026,Alice Through the Looking Glass,2016,113,/4g043PWVXkjHkxEEsEfwuAxlM8i.jpg,6.2,123539,6.334644773,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2568862,Going in Style,2017,96,/4nfWsdsJfO5srRZgxiWC9xHub0W.jpg,6.6,92172,6.685344622,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2576852,The Tale of The Princess Kaguya,2013,137,/mWRQNlWXYYfd2z4FRm99MsgHgiA.jpg,8,54854,7.686928645,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2582782,Hell or High Water,2016,102,/ljRRxqy2aXIkIBXLmOVifcOR021.jpg,7.6,254687,7.546368619,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
tt2582802,Whiplash,2014,106,/7fn624j5lj3xTme2SgiLCeuedmO.jpg,8.5,1004024,8.463557701,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt2582846,The Fault in Our Stars,2014,126,/ep7dF4QR4Mm39LI958V0XbwE0hK.jpg,7.7,404142,7.659220957,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt2584384,Jojo Rabbit,2019,108,/7GsM4mtM0worCtIVeiQt28HieeN.jpg,7.9,445877,7.852216821,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt2592614,Resident Evil: The Final Chapter,2016,107,/7glPlA0xPpxPxBu0TnY4ulQVCV1.jpg,5.5,101722,5.79592336,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
tt2614684,71,2014,99,/xjorsS84euahsmGlnEEeE3LFSVZ.jpg,7.2,60694,7.141652858,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
tt2626350,Step Up All In,2014,112,/bM9U2WDQKeQhdQX4kwdk72Drpaz.jpg,5.9,36218,6.349214283,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
tt2631186,Baahubali: The Beginning,2015,159,/9BAjt8nSSms62uOVYn1t3C3dVto.jpg,8,138669,7.847252687,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2637276,Ted 2,2015,115,/220fvwTHqV7nNpRpZItmbVCHLjC.jpg,6.3,236306,6.36697129,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2637294,Hot Tub Time Machine 2,2015,93,/lBroHetSm8RMI8zp7ThpFJsw9E1.jpg,5,41961,5.746703305,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
tt2638144,Ben-Hur,2016,123,/aUrN8UWS8d2PKLsk5teZPxrfbmO.jpg,5.7,47093,6.150806597,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt2649554,Midnight Special,2016,112,/hgDRq1l4ATxwufWjILKsYtglbI6.jpg,6.6,84413,6.691396818,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
tt2652092,The Good Lie,2014,110,/yAhoeIwwtPxJ7uf9HLIMHIqWFnL.jpg,7.4,30133,7.218620427,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2660888,Star Trek Beyond,2016,122,/cnQp8GmOWahIgQaH60Kwez3TNzw.jpg,7,259731,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tt2671706,Fences,2016,139,/35N1U1qnFLDgWD2gcNgEKHtCBxV.jpg,7.2,118900,7.165253648,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2674426,Me Before You,2016,110,/Ia3dzj5LnCj1ZBdlVeJrbKJQxG.jpg,7.4,291551,7.368409514,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt2679042,Hitman: Agent 47,2015,96,/52NXkgvzRYjRnqRPpqjpiwsIgRG.jpg,5.7,96162,5.968235916,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt2692250,Night at the Museum: Secret of the Tomb,2014,98,/xwgy305K6qDs3D20xUO4OZu1HPY.jpg,6.2,136822,6.323592589,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2692904,Locke,2013,85,/mZTMFDk5VRQuvkJaCFFAXFV65G6.jpg,7.1,160531,7.086525163,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt2702724,The Boss,2016,99,/q6TAy2EWMpuT6gpxlO3ofj0RYrq.jpg,5.4,48950,5.940906018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2704998,Game Night,2018,100,/85R8LMyn9f2Lev2YPBF8Nughrkv.jpg,6.9,257588,6.908846802,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt2709692,The Grinch,2018,85,/1Bc9VNd9CIHIyJtPKFqSQzrXWru.jpg,6.4,92019,6.528184312,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2709768,The Secret Life of Pets,2016,86,/g3Hms6AE174doeGR1gz5zX5sVsv.jpg,6.5,219316,6.551163248,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2713180,Fury,2014,134,/pfte7wdMobMF4CVHuOxyu6oqeeA.jpg,7.6,553281,7.574061053,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt2717822,Blackhat,2015,133,/7zu6HPnKPjNA7NuR4DGRdaH0PdX.jpg,5.5,64709,5.918018259,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt2718492,Ida,2013,82,/rye5v1w3cXz5OrgAoN9OuXdQ1aW.jpg,7.4,60938,7.283637041,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2719848,Everest,2015,121,/4xmndWnTYTE4bDdlWrkZyaGcZlo.jpg,7.1,233881,7.090343053,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt2720680,The Salvation,2014,92,/xQsv3OI8UT6s9Rn3C0WxO24bnEx.jpg,6.7,43479,6.809522627,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
tt2726560,The Longest Ride,2015,123,/qdUVfvPBvT6cetDDM7rn8y2CNZE.jpg,7,89535,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt2737050,"Two Days, One Night",2014,95,/na05HMiEEftqzBFnBOtqAgAr7zz.jpg,7.3,50733,7.200967874,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2752200,Young & Beautiful,2013,95,/19ImjMts1JJ2UuvPU33kYSC8f39.jpg,6.7,38507,6.818097218,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt2752772,Sinister 2,2015,97,/jLNUo05tEYaPMTmEoYTld8XYmOt.jpg,5.3,61131,5.79343442,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
tt2763304,T2 Trainspotting,2017,117,/xlbpCwa9OXXIiNgXcwuompHFIk9.jpg,7.2,133742,7.16850235,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2771200,Beauty and the Beast,2017,129,/hKegSKIDep2ewJWPUQD7u0KqFIp.jpg,7.1,336816,7.093090411,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
tt2771372,Veronica Mars,2014,107,/e5bUJpwIokPuPaNbvfKR0DT5Rx1.jpg,6.7,54851,6.793924935,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt2788710,The Interview,2014,112,/tIDC4xT65l7a8qbgg8GvwD5g8c5.jpg,6.5,357681,6.532664282,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2788732,Pete's Dragon,2016,102,/dhxv7oyy3UofmjZTxMXv3nCFLwF.jpg,6.7,61926,6.786280284,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2798920,Annihilation,2018,115,/4YRplSk6BhH6PRuE9gfyw9byUJ6.jpg,6.8,365630,6.812799836,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
tt2799166,The Pyramid,2014,89,/joPb4PUPP7xClD6XPiQ7laBEtZf.jpg,4.6,27421,5.744579462,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
tt2800240,Serial Bad Weddings,2014,97,/5Hw0GuPahcTCMsJNaLn37OVeXB3.jpg,7,45735,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2802144,Kingsman: The Secret Service,2014,129,/ay7xwXn1G9fzX9TUBlkGA584rGi.jpg,7.7,720942,7.676539731,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2802154,Leviathan,2014,140,/dwmHSBBiu2ow271zrQ33rPKZDSC.jpg,7.6,57189,7.417493825,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2820852,Furious 7,2015,137,/ktofZ9Htrjiy0P6LEowsDaxd3Ri.jpg,7.1,417195,7.094346386,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt2823054,Mike and Dave Need Wedding Dates,2016,98,/rK0UwpiE3PSdGahfDZLCummxMwd.jpg,6,95765,6.207013621,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt2837574,The Old Man & the Gun,2018,93,/a4BfxRK8dBgbQqbRxPs8kmLd8LG.jpg,6.7,49867,6.800177648,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2848292,Pitch Perfect 2,2015,115,/fQaEGzFmvTYu3G641WV0Tg9auAt.jpg,6.4,171424,6.476365414,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt2850386,The Croods: A New Age,2020,95,/tbVZ3Sq88dZaCANlUcewQuHQOaE.jpg,6.9,53849,6.931706173,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2854926,Tag,2018,100,/eXXpuW2xaq5Aen9N5prFlARVIvr.jpg,6.5,148072,6.572224277,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2855648,Madras Cafe,2013,130,/4xF2CXNDhiPtnVDPLbGENS9lIrt.jpg,7.6,25436,7.302593386,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt2869728,Ride Along 2,2016,102,/2433Vt8xuDnAIDAJTNx6DEtf9Qb.jpg,5.9,63552,6.210551992,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2870612,"As Above, So Below",2014,93,/oJZSajKLJkoTOzSZQN2ZwRnPwHZ.jpg,6.2,114052,6.343831085,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
tt2870708,Wish I Was Here,2014,106,/hDDXIWLBS6rNPJS4tQvEXWxGXjK.jpg,6.6,39161,6.75585792,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2870756,Magic in the Moonlight,2014,97,/sd6oaGSwKweRmtcBKjk8tvan3u0.jpg,6.5,71202,6.629934929,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt2872518,The Shack,2017,132,/doAzav9kfdtsoSdw1MDFvjKq3J4.jpg,6.3,39510,6.571275771,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2872718,Nightcrawler,2014,117,/j9HrX8f7GbZQm1BrBiR40uFQZSb.jpg,7.8,610388,7.76852317,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt2872732,Lucy,2014,89,/dhjyfcwEoW6jJ4Q7DpZTp6E58GA.jpg,6.4,538660,6.426611787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
tt2872750,Shaun the Sheep Movie,2015,85,/dhVYlfMNc2bfXPB83LLL00I4l9n.jpg,7.3,43697,7.190824927,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2873282,Red Sparrow,2018,140,/vLCogyfQGxVLDC1gqUdNAIkc29L.jpg,6.6,202990,6.643861573,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt2883512,Chef,2014,114,/yMtKHR6VG1Yagvv5F7IFpsGBm66.jpg,7.3,233586,7.27099611,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2884018,Macbeth,2015,113,/a5NEpil29Uns1wEYF8k99qVgj1T.jpg,6.6,59707,6.718053998,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
tt2888046,Ip Man 3,2015,105,/RTt4lgyTDI8JHMGbZGDDbcZmkM.jpg,7,60637,7,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt2891174,99 Homes,2014,112,/gD2DRIAOCIszyHlrYYbUXjsHHlr.jpg,7.1,38634,7.060712826,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2906216,Dungeons & Dragons: Honor Among Thieves,2023,134,/v7UF7ypAqjsFZFdjksjQ7IUpXdn.jpg,7.2,230887,7.180460125,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2908446,The Divergent Series: Insurgent,2015,119,/dP5Fb6YRfzmCQtRbHOr2kO7tJW9.jpg,6.2,257160,6.270881769,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
tt2910814,The Signal,2014,97,/opZNdMgVBl3kKpKlW58PXnLZKFV.jpg,6,69692,6.264013855,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
tt2910904,The Dressmaker,2015,119,/3APZ6T1JqZnkPx012P9tos8BGAf.jpg,7,66255,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt2911666,John Wick,2014,101,/wXqWR7dHncNRbxoEGybEy7QTe9h.jpg,7.4,746339,7.387035532,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt2918436,The Lazarus Effect,2015,83,/4aq0TOLvITU3iWRUfxlRc83lMz1.jpg,5.2,46401,5.830243274,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0
tt2932536,47 Meters Down,2017,89,/lMcsEOcd6crzfF0pjsGkO5Pq01t.jpg,5.6,61501,6.0046196,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
tt2935510,Ad Astra,2019,123,/xBHvZcjRiWyobQ9kxBhO6B2dtRI.jpg,6.5,262454,6.543485219,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
tt2937696,Everybody Wants Some!!,2016,117,/vAIFZ8bw0spSvcIYgfuX99B3H2w.jpg,6.9,60305,6.929306606,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2937898,A Most Violent Year,2014,125,/861WY0triAjO0A6VWMhrZ6s7VFG.jpg,6.9,78226,6.924218705,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt2938956,The Transporter Refueled,2015,96,/71kaQfdrMy0LHSeLRADsvlDGCgb.jpg,5.2,45157,5.841418533,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt2948356,Zootopia,2016,108,/hlK0e0wAQ3VLuJcsfIYPvb4JVud.jpg,8,552993,7.956746881,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2948372,Soul,2020,100,/hm58Jw4Lw8OIeECIq5qyPYhAeRJ.jpg,8,385726,7.939132171,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2953050,Encanto,2021,102,/4j0PNHkMr5ax3IA8tjtxcmPU3QT.jpg,7.2,266400,7.182841455,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2967224,Hot Pursuit,2015,87,/lobNOBHuJQCP9ZYAf86MBMwRrmZ.jpg,5.1,54424,5.698056003,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2975578,The Purge: Anarchy,2014,103,/f2HD5iVhJWWv72QVWThUKk09zYy.jpg,6.4,163275,6.479670694,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
tt2975590,Batman v Superman: Dawn of Justice,2016,151,/5UsK3grJvtQrtzEgqNlDljJW96w.jpg,6.5,755776,6.516009713,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
tt2980210,A Hologram for the King,2016,98,/wmjWGb2tqtOA4XPnK1tpIfzRtSQ.jpg,6.1,47750,6.409278351,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt2980516,The Theory of Everything,2014,123,/wucOQrqihOtHToP7UAPKMFRJ9LL.jpg,7.7,484892,7.665679007,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt2980592,The Guest,2014,100,/6zyl8uGWYjcCb8CJVMk7BZK0SfU.jpg,6.7,108120,6.756340144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt2980648,The Hundred-Foot Journey,2014,122,/1vFhSr7INoulu18smHqicft05i8.jpg,7.3,88003,7.233630081,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
